VueTipKey;VueTipDescripcion;VueCatKey;VueCatDescripcion;OpeDsgKey;OpeKey;OpeDescripcion;OpeDsgDesignadorOACI;VueOpeVueloNumero;VueOpeMatricula;AerTipKey;AerTipDesignador;VueOpeOrigenArpKey;VueOpeAeropuertoOrigen;VueOpeDestinoArpKey;VueOpeAeropuertoDestino;VueOpeFecha;VueOpeFechaSalidaPlan;VueOpeHoraSalidaPlan;VueOpeFechaSalidaReal;VueOpeHoraSalidaReal;VueOpeFechaLlegadaPlan;VueOpeHoraLlegadaPlan;VueOpeFechaLlegadaReal;VueOpeHoraLlegadaReal;VueOpeNivel;VueOpeTD;VueOpeLP;VueOpeUsuarioC;VueOpeFechaC;VueOpeFechaHoraC;VueOpeAeropuertoC;VueOpeUsuarioM;VueOpeFechaM;VueOpeFechaHoraM;VueOpeAeropuertoM;ItiAutVueFchKey
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N4032T;1;A319;1;MHTG;0;KMIA;2018-01-30;2018-01-30;2117;2018-01-30;2117;2018-01-30;2217;2018-01-30;2217;390;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;120;N879NN;1;B738;0;KMIA;2;MHLM;2018-01-30;2018-01-30;1902;2018-01-30;1902;2018-01-30;1958;2018-01-30;1958;370;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;15;15;AVIATECA;GUG;749;TGTRD;1;AT76;0;MGGT;1;MHTG;2018-01-30;2018-01-30;1540;2018-01-30;1540;2018-01-30;1540;2018-01-30;1540;170;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;144;HP1724;1;B738;5;MROC;1;MHTG;2018-01-30;2018-01-30;1559;2018-01-30;1559;2018-01-30;1646;2018-01-30;1646;360;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;425;HP1724;1;B738;1;MHTG;0;MPTO;2018-01-30;2018-01-30;1804;2018-01-30;1804;2018-01-30;1900;2018-01-30;1900;350;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;426;HP1520;1;B737;0;MPTO;1;MHTG;2018-01-30;2018-01-30;1711;2018-01-30;1711;2018-01-30;1807;2018-01-30;1807;400;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;849;N304DQ;1;B737;0;KATL;1;MHTG;2018-01-30;2018-01-30;1739;2018-01-30;1739;2018-01-30;1822;2018-01-30;1822;390;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;504;N355NB;1;A319;2;MHLM;0;KATL;2018-01-30;2018-01-30;1941;2018-01-30;1941;2018-01-30;2008;2018-01-30;2008;380;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;552;N304DQ;1;B737;1;MHTG;0;KATL;2018-01-30;2018-01-30;2012;2018-01-30;2012;2018-01-30;2054;2018-01-30;2054;390;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;19;19;DHL AEROEXPRESSO;DAE;5236;HP1910;1;B752;2;MHLM;0;KMIA;2018-01-30;2018-01-30;2031;2018-01-30;2031;2018-01-30;2122;2018-01-30;2122;350;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;19;19;DHL AEROEXPRESSO;DAE;5240;HP1910;1;B752;5;MROC;2;MHLM;2018-01-30;2018-01-30;1744;2018-01-30;1744;2018-01-30;1844;2018-01-30;1844;360;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;722;HRAYM;1;AT76;2;MHLM;1;MHTG;2018-01-30;2018-01-30;1320;2018-01-30;1320;2018-01-30;1320;2018-01-30;1320;130;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;723;HRAYM;1;AT76;1;MHTG;2;MHLM;2018-01-30;2018-01-30;2341;2018-01-30;2341;2018-01-30;2341;2018-01-30;2341;140;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;728;HRAYM;1;AT76;2;MHLM;4;MHRO;2018-01-30;2018-01-30;1606;2018-01-30;1606;2018-01-30;1606;2018-01-30;1606;130;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;753;HRAYM;1;AT76;2;MHLM;0;MGGT;2018-01-30;2018-01-30;0059;2018-01-30;0059;2018-01-30;0059;2018-01-30;0059;160;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;711;TGTRD;1;AT76;1;MHTG;5;MROC;2018-01-30;2018-01-30;1730;2018-01-30;1730;2018-01-30;1730;2018-01-30;1730;140;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;712;TGTRD;1;AT76;5;MROC;1;MHTG;2018-01-30;2018-01-30;2010;2018-01-30;2010;2018-01-30;2010;2018-01-30;2010;160;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;721;HRAYM;1;AT76;2;MHLM;1;MHTG;2018-01-30;2018-01-30;2221;2018-01-30;2221;2018-01-30;2221;2018-01-30;2221;150;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;462;N629NK;1;A320;0;KIAH;2;MHLM;2018-01-30;2018-01-30;1906;2018-01-30;1906;2018-01-30;1936;2018-01-30;1936;350;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;463;N629NK;1;A320;2;MHLM;0;KIAH;2018-01-30;2018-01-30;2102;2018-01-30;2102;2018-01-30;2129;2018-01-30;2129;380;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;77;78;SUNWING AIRLINES, INC.;SWG;789;CFDBD;1;B738;3;MHLC;0;CYUL;2018-01-30;2018-01-30;0004;2018-01-30;0004;2018-01-30;0033;2018-01-30;0033;350;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLC;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;487;HRAYJ;1;AT76;2;MHLM;0;MSLP;2018-01-30;2018-01-30;1856;2018-01-30;1856;2018-01-30;1856;2018-01-30;1856;160;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N524TA;1;A319;2;MHLM;0;MSLP;2018-01-30;2018-01-30;2320;2018-01-30;2320;2018-01-30;2320;2018-01-30;2320;180;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N524TA;1;A319;0;KMIA;2;MHLM;2018-01-30;2018-01-30;2151;2018-01-30;2151;2018-01-30;2222;2018-01-30;2222;320;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;574;TGTRF;1;AT76;0;MSLP;2;MHLM;2018-01-30;2018-01-30;0200;2018-01-30;0200;2018-01-30;0200;2018-01-30;0200;150;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;481;HRAYJ;1;AT76;0;MSLP;1;MHTG;2018-01-30;2018-01-30;0200;2018-01-30;0200;2018-01-30;0200;2018-01-30;0200;150;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;482;HRAYJ;1;AT76;0;MSLP;4;MHRO;2018-01-30;2018-01-30;1425;2018-01-30;1425;2018-01-30;1425;2018-01-30;1425;170;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;568;TGTRF;1;AT76;0;MSLP;1;MHTG;2018-01-30;2018-01-30;2030;2018-01-30;2030;2018-01-30;2030;2018-01-30;2030;170;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;486;HRAYM;1;AT76;0;MSLP;2;MHLM;2018-01-30;2018-01-30;2040;2018-01-30;2040;2018-01-30;2040;2018-01-30;2040;170;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;569;TGTRE;1;AT76;1;MHTG;0;MSLP;2018-01-30;2018-01-30;1755;2018-01-30;1755;2018-01-30;1755;2018-01-30;1755;180;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N524TA;1;A319;2;MHLM;0;KMIA;2018-01-30;2018-01-30;1630;2018-01-30;1630;2018-01-30;1723;2018-01-30;1723;360;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1487;N76503;1;B738;0;KIAH;2;MHLM;2018-01-30;2018-01-30;1746;2018-01-30;1746;2018-01-30;1816;2018-01-30;1816;370;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1540;N24736;1;B737;0;KIAH;1;MHTG;2018-01-30;2018-01-30;1730;2018-01-30;1730;2018-01-30;1810;2018-01-30;1810;410;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1541;N24736;1;B737;1;MHTG;0;KIAH;2018-01-30;2018-01-30;1926;2018-01-30;1926;2018-01-30;2004;2018-01-30;2004;380;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;28;28;UNITED PARCEL SERVICES (UPS);UPS;379;N461UP;1;B752;2;MHLM;0;KMIA;2018-01-30;2018-01-30;2343;2018-01-30;2343;2018-01-31;0011;2018-01-31;0011;350;0;0;SYSADM;2018-01-30;2018-01-30 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;5236;HP1810;1;B752;2;MHLM;0;KMIA;2018-01-29;2018-01-29;1932;2018-01-29;1932;2018-01-29;2023;2018-01-29;2023;350;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;121;N835NN;1;B738;2;MHLM;0;KMIA;2018-01-29;2018-01-29;2138;2018-01-29;2138;2018-01-29;2232;2018-01-29;2232;380;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1434;N76503;1;B738;0;KIAH;4;MHRO;2018-01-29;2018-01-29;1831;2018-01-29;1831;2018-01-29;1859;2018-01-29;1859;370;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHRO;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;1435;N76503;1;B738;4;MHRO;0;KIAH;2018-01-29;2018-01-29;2012;2018-01-29;2012;2018-01-29;2039;2018-01-29;2039;360;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;379;N301UP;1;B763;0;MNMG;2;MHLM;2018-01-29;2018-01-29;2102;2018-01-29;2102;2018-01-29;2140;2018-01-29;2140;290;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;480;TGTRD;1;AT76;1;MHTG;0;MSLP;2018-01-29;2018-01-29;1217;2018-01-29;1217;2018-01-29;1217;2018-01-29;1217;160;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;750;CFJUB;1;B738;0;CYQB;4;MHRO;2018-01-29;2018-01-29;2121;2018-01-29;2121;2018-01-29;2149;2018-01-29;2149;380;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1826;N643NK;1;A320;2;MHLM;0;KFLL;2018-01-29;2018-01-29;1716;2018-01-29;1716;2018-01-29;1808;2018-01-29;1808;340;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;751;CFJUB;1;B738;4;MHRO;0;CYQB;2018-01-29;2018-01-29;2306;2018-01-29;2306;2018-01-29;2331;2018-01-29;2331;380;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1531;N93003;1;A319;1;MHTG;0;KMIA;2018-01-29;2018-01-29;2121;2018-01-29;2121;2018-01-29;2222;2018-01-29;2222;390;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;784;CFTDW;1;B738;0;CYYZ;4;MHRO;2018-01-29;2018-01-29;1643;2018-01-29;1643;2018-01-29;1711;2018-01-29;1711;360;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;708;CGTVN;1;B738;0;CYQB;4;MHRO;2018-01-29;2018-01-29;2235;2018-01-29;2235;2018-01-29;2303;2018-01-29;2303;390;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHRO;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;709;CGTQJ;1;B738;4;MHRO;0;CYQB;2018-01-29;2018-01-29;1803;2018-01-29;1803;2018-01-29;1827;2018-01-29;1827;350;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;568;N987TA;1;E190;0;MSLP;1;MHTG;2018-01-29;2018-01-29;2030;2018-01-29;2030;2018-01-29;2030;2018-01-29;2030;150;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;504;N340NB;1;A319;2;MHLM;0;KATL;2018-01-29;2018-01-29;1940;2018-01-29;1940;2018-01-29;2008;2018-01-29;2008;370;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;1;NACIONAL;\N;\N;\N;PV;720;HRAYJ;1;AT76;1;MHTG;2;MHLM;2018-01-29;2018-01-29;1441;2018-01-29;1441;2018-01-29;1441;2018-01-29;1441;140;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;748;TGTRE;1;AT76;1;MHTG;0;MGGT;2018-01-29;2018-01-29;2220;2018-01-29;2220;2018-01-29;2220;2018-01-29;2220;180;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;454;TGTRF;1;AT76;0;MSLP;1;MHTG;2018-01-29;2018-01-29;1425;2018-01-29;1425;2018-01-29;1425;2018-01-29;1425;150;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;1;NACIONAL;\N;\N;\N;PV;721;HRAYM;1;AT76;2;MHLM;1;MHTG;2018-01-29;2018-01-29;2221;2018-01-29;2221;2018-01-29;2221;2018-01-29;2221;150;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;8;8;AEROLITORAL;SLI;674;XAALL;1;E190;0;MMMX;2;MHLM;2018-01-29;2018-01-29;1633;2018-01-29;1633;2018-01-29;1715;2018-01-29;1715;390;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;8;8;AEROLITORAL;SLI;675;XAALL;1;E190;2;MHLM;0;MMMX;2018-01-29;2018-01-29;1835;2018-01-29;1835;2018-01-29;1913;2018-01-29;1913;400;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;62;63;AIR TRANSAT A.T. INC.;TSC;762;CGTQJ;1;B738;0;CYYZ;4;MHRO;2018-01-29;2018-01-29;1610;2018-01-29;1610;2018-01-29;1638;2018-01-29;1638;390;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;62;63;AIR TRANSAT A.T. INC.;TSC;960;CGYQW;1;B738;0;CYUL;4;MHRO;2018-01-29;2018-01-29;1853;2018-01-29;1853;2018-01-29;1938;2018-01-29;1938;370;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;62;63;AIR TRANSAT A.T. INC.;TSC;961;CGYQW;1;B738;4;MHRO;0;CYUL;2018-01-29;2018-01-29;2110;2018-01-29;2110;2018-01-29;2135;2018-01-29;2135;350;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1504;N9029F;1;A319;2;MHLM;0;KMIA;2018-01-29;2018-01-29;1932;2018-01-29;1932;2018-01-29;2026;2018-01-29;2026;380;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;941;N9029F;1;A319;0;KMIA;2;MHLM;2018-01-29;2018-01-29;1719;2018-01-29;1719;2018-01-29;1814;2018-01-29;1814;310;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N93003;1;A319;0;KMIA;1;MHTG;2018-01-29;2018-01-29;1857;2018-01-29;1857;2018-01-29;1958;2018-01-29;1958;350;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;120;N835NN;1;B738;0;KMIA;2;MHLM;2018-01-29;2018-01-29;1910;2018-01-29;1910;2018-01-29;2006;2018-01-29;2006;390;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;16;16;CAYMAN AIRWAYS;CAY;882;VPCKW;1;B733;0;MWCR;3;MHLC;2018-01-29;2018-01-29;1756;2018-01-29;1756;2018-01-29;1848;2018-01-29;1848;340;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLC;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;16;16;CAYMAN AIRWAYS;CAY;883;VPCKW;1;B733;3;MHLC;0;MWCR;2018-01-29;2018-01-29;2014;2018-01-29;2014;2018-01-29;2102;2018-01-29;2102;350;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLC;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;144;HP1823;1;B738;5;MROC;1;MHTG;2018-01-29;2018-01-29;1605;2018-01-29;1605;2018-01-29;1652;2018-01-29;1652;410;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;145;HP1375;1;B737;1;MHTG;5;MROC;2018-01-29;2018-01-29;1918;2018-01-29;1918;2018-01-29;2009;2018-01-29;2009;390;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;425;HP1823;1;B738;1;MHTG;0;MPTO;2018-01-29;2018-01-29;1800;2018-01-29;1800;2018-01-29;1856;2018-01-29;1856;410;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;426;HP1375;1;B737;0;MPTO;1;MHTG;2018-01-29;2018-01-29;1714;2018-01-29;1714;2018-01-29;1809;2018-01-29;1809;400;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;274;HP1556;1;E190;0;MPTO;2;MHLM;2018-01-29;2018-01-29;1733;2018-01-29;1733;2018-01-29;1843;2018-01-29;1843;360;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;275;HP1556;1;E190;2;MHLM;0;MPTO;2018-01-29;2018-01-29;2010;2018-01-29;2010;2018-01-29;2120;2018-01-29;2120;350;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;575;N340NB;1;A319;0;KATL;2;MHLM;2018-01-29;2018-01-29;1742;2018-01-29;1742;2018-01-29;1811;2018-01-29;1811;330;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;849;N310DE;1;B737;0;KATL;1;MHTG;2018-01-29;2018-01-29;1751;2018-01-29;1751;2018-01-29;1834;2018-01-29;1834;390;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;552;;1;B737;1;MHTG;0;KATL;2018-01-29;2018-01-29;2008;2018-01-29;2008;2018-01-29;2050;2018-01-29;2050;390;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;19;19;DHL AEROEXPRESSO;DAE;5226;HP1910;1;B752;0;MSLP;2;MHLM;2018-01-29;2018-01-29;1733;2018-01-29;1733;2018-01-29;1801;2018-01-29;1801;250;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;21;21;GULF CARIBBEAN INC;TSU;7138;N351FL;1;CVLT;2;MHLM;0;KMIA;2018-01-29;2018-01-29;2256;2018-01-29;2256;2018-01-29;2341;2018-01-29;2341;250;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;722;HRAYJ;1;AT76;2;MHLM;1;MHTG;2018-01-29;2018-01-29;1320;2018-01-29;1320;2018-01-29;1320;2018-01-29;1320;130;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;723;HRAYM;1;AT76;1;MHTG;2;MHLM;2018-01-29;2018-01-29;2341;2018-01-29;2341;2018-01-29;2341;2018-01-29;2341;140;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;723;HRAYJ;1;AT76;1;MHTG;2;MHLM;2018-01-29;2018-01-29;0227;2018-01-29;0227;2018-01-29;0227;2018-01-29;0227;160;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;728;HRAYJ;1;AT76;2;MHLM;4;MHRO;2018-01-29;2018-01-29;1606;2018-01-29;1606;2018-01-29;1606;2018-01-29;1606;130;0;0;SYSADM;2018-01-29;2018-01-29 00:00:00;MHLM;\N;\N;\N;\N;0
