VueTipKey;VueTipDescripcion;VueCatKey;VueCatDescripcion;OpeDsgKey;OpeKey;OpeDescripcion;OpeDsgDesignadorOACI;VueOpeVueloNumero;VueOpeMatricula;AerTipKey;AerTipDesignador;VueOpeOrigenArpKey;VueOpeAeropuertoOrigen;VueOpeDestinoArpKey;VueOpeAeropuertoDestino;VueOpeFecha;VueOpeFechaSalidaPlan;VueOpeHoraSalidaPlan;VueOpeFechaSalidaReal;VueOpeHoraSalidaReal;VueOpeFechaLlegadaPlan;VueOpeHoraLlegadaPlan;VueOpeFechaLlegadaReal;VueOpeHoraLlegadaReal;VueOpeNivel;VueOpeTD;VueOpeLP;VueOpeUsuarioC;VueOpeFechaC;VueOpeFechaHoraC;VueOpeAeropuertoC;VueOpeUsuarioM;VueOpeFechaM;VueOpeFechaHoraM;VueOpeAeropuertoM;ItiAutVueFchKey
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1541;N13716;1;B737;1;MHTG;0;KIAH;23/01/2018;23/01/2018;1926;23/01/2018;1926;23/01/2018;2006;23/01/2018;2006;360;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;487;HRAYJ;1;AT76;2;MHLM;0;MSLP;23/01/2018;23/01/2018;1856;23/01/2018;1856;23/01/2018;1856;23/01/2018;1856;160;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;8;8;AEROLITORAL;SLI;674;XAGAK;1;E190;0;MMMX;2;MHLM;23/01/2018;23/01/2018;1752;23/01/2018;1752;23/01/2018;1834;23/01/2018;1834;390;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;8;8;AEROLITORAL;SLI;675;XAGAK;1;E190;2;MHLM;0;MMMX;23/01/2018;23/01/2018;1940;23/01/2018;1940;23/01/2018;2018;23/01/2018;2018;380;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;10;51;AEROREPUBLICA S.A.;RPB;563;HK4505;1;E190;2;MHLM;0;MPTO;23/01/2018;23/01/2018;2246;23/01/2018;2246;23/01/2018;2353;23/01/2018;2353;350;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;121;N848NN;1;B738;2;MHLM;0;KMIA;23/01/2018;23/01/2018;2132;23/01/2018;2132;23/01/2018;2224;23/01/2018;2224;380;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1504;N9023N;1;A319;2;MHLM;0;KMIA;23/01/2018;23/01/2018;1934;23/01/2018;1934;23/01/2018;2027;23/01/2018;2027;380;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;941;N9023N;1;A319;0;KMIA;2;MHLM;23/01/2018;23/01/2018;1711;23/01/2018;1711;23/01/2018;1808;23/01/2018;1808;370;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N8031M;1;A319;0;KMIA;1;MHTG;23/01/2018;23/01/2018;2136;23/01/2018;2136;23/01/2018;2243;23/01/2018;2243;370;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;120;N848NN;1;B738;0;KMIA;2;MHLM;23/01/2018;23/01/2018;1854;23/01/2018;1854;23/01/2018;1950;23/01/2018;1950;370;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;13;13;AMERIJET INTERNATIONAL;AJT;722;N316CM;1;B763;2;MHLM;0;MSLP;23/01/2018;23/01/2018;1835;23/01/2018;1835;23/01/2018;1905;23/01/2018;1905;230;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;13;13;AMERIJET INTERNATIONAL;AJT;723;N316CM;1;B763;0;KMIA;2;MHLM;23/01/2018;23/01/2018;1651;23/01/2018;1651;23/01/2018;1721;23/01/2018;1721;340;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;15;15;AVIATECA;GUG;749;TGTRE;1;AT76;0;MGGT;1;MHTG;23/01/2018;23/01/2018;1540;23/01/2018;1540;23/01/2018;1540;23/01/2018;1540;170;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;144;HP1841;1;B738;5;MROC;1;MHTG;23/01/2018;23/01/2018;1551;23/01/2018;1551;23/01/2018;1638;23/01/2018;1638;370;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;145;HP1520;1;B737;1;MHTG;5;MROC;23/01/2018;23/01/2018;1915;23/01/2018;1915;23/01/2018;2006;23/01/2018;2006;390;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;425;HP1841;1;B738;1;MHTG;0;MPTO;23/01/2018;23/01/2018;1758;23/01/2018;1758;23/01/2018;1855;23/01/2018;1855;370;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;426;HP1520;1;B737;0;MPTO;1;MHTG;23/01/2018;23/01/2018;1707;23/01/2018;1707;23/01/2018;1804;23/01/2018;1804;360;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;504;N365NB;1;A319;2;MHLM;0;KATL;23/01/2018;23/01/2018;2002;23/01/2018;2002;23/01/2018;2029;23/01/2018;2029;380;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;729;HRAYJ;1;AT76;4;MHRO;2;MHLM;23/01/2018;23/01/2018;1726;23/01/2018;1726;23/01/2018;1726;23/01/2018;1726;120;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;753;HRAYJ;1;AT76;2;MHLM;0;MGGT;23/01/2018;23/01/2018;59;23/01/2018;59;23/01/2018;59;23/01/2018;59;160;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;711;TGTRE;1;AT76;1;MHTG;5;MROC;23/01/2018;23/01/2018;1745;23/01/2018;1745;23/01/2018;1858;23/01/2018;1858;170;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;712;TGTRC;1;AT72;5;MROC;1;MHTG;23/01/2018;23/01/2018;2030;23/01/2018;2030;23/01/2018;2146;23/01/2018;2146;160;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;720;HRAYJ;1;AT76;1;MHTG;2;MHLM;23/01/2018;23/01/2018;1441;23/01/2018;1441;23/01/2018;1441;23/01/2018;1441;140;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;721;HRAYJ;1;AT76;2;MHLM;1;MHTG;23/01/2018;23/01/2018;2221;23/01/2018;2221;23/01/2018;2221;23/01/2018;2221;150;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;829;N667NK;1;A321;2;MHLM;0;KFLL;23/01/2018;23/01/2018;803;23/01/2018;803;23/01/2018;856;23/01/2018;856;360;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;455;N987TA;1;E190;1;MHTG;0;MSLP;23/01/2018;23/01/2018;2305;23/01/2018;2305;23/01/2018;2305;23/01/2018;2305;160;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N703AV;1;A319;2;MHLM;0;MSLP;23/01/2018;23/01/2018;2320;23/01/2018;2320;23/01/2018;2320;23/01/2018;2320;180;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;481;HRAYM;1;AT76;0;MSLP;1;MHTG;23/01/2018;23/01/2018;200;23/01/2018;200;23/01/2018;200;23/01/2018;200;150;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;575;TGTRF;1;AT76;2;MHLM;0;MSLP;23/01/2018;23/01/2018;1247;23/01/2018;1247;23/01/2018;1247;23/01/2018;1247;160;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;482;HRAYM;1;AT76;0;MSLP;4;MHRO;23/01/2018;23/01/2018;1425;23/01/2018;1425;23/01/2018;1425;23/01/2018;1425;170;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;483;HRAYM;1;AT76;4;MHRO;0;MSLP;23/01/2018;23/01/2018;1810;23/01/2018;1810;23/01/2018;1810;23/01/2018;1810;160;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;568;N987TA;1;E190;0;MSLP;1;MHTG;23/01/2018;23/01/2018;2030;23/01/2018;2030;23/01/2018;2030;23/01/2018;2030;150;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N703AV;1;A319;2;MHLM;0;KMIA;23/01/2018;23/01/2018;1635;23/01/2018;1635;23/01/2018;1727;23/01/2018;1727;380;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N703AV;1;A319;0;MSLP;2;MHLM;23/01/2018;23/01/2018;1426;23/01/2018;1426;23/01/2018;1426;23/01/2018;1426;170;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;569;TGTRF;1;AT76;1;MHTG;0;MSLP;23/01/2018;23/01/2018;1755;23/01/2018;1755;23/01/2018;1755;23/01/2018;1755;160;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1487;N13248;1;B738;0;KIAH;2;MHLM;23/01/2018;23/01/2018;1755;23/01/2018;1755;23/01/2018;1825;23/01/2018;1825;350;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1488;N13248;1;B738;2;MHLM;0;KIAH;23/01/2018;23/01/2018;1940;23/01/2018;1940;23/01/2018;2007;23/01/2018;2007;360;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;28;28;UNITED PARCEL SERVICES (UPS);UPS;378;N470UP;1;B752;0;KMIA;2;MHLM;23/01/2018;23/01/2018;1500;23/01/2018;1500;23/01/2018;1559;23/01/2018;1559;350;0;0;SYSADM;23/01/2018;23/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;1;NACIONAL;\N;\N;\N;PV;722;HRAYJ;1;AT76;2;MHLM;1;MHTG;22/01/2018;22/01/2018;1320;22/01/2018;1320;22/01/2018;1320;22/01/2018;1320;150;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;575;N357NB;1;A319;0;KATL;2;MHLM;22/01/2018;22/01/2018;1723;22/01/2018;1723;22/01/2018;1754;22/01/2018;1754;380;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1487;N13248;1;B738;0;KIAH;2;MHLM;22/01/2018;22/01/2018;1804;22/01/2018;1804;22/01/2018;1834;22/01/2018;1834;330;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;1;NACIONAL;\N;\N;\N;M;728;HRAYJ;1;AT76;2;MHLM;4;MHRO;22/01/2018;22/01/2018;1615;22/01/2018;1615;22/01/2018;1615;22/01/2018;1615;130;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;1434;N17752;1;B737;0;KIAH;4;MHRO;22/01/2018;22/01/2018;1840;22/01/2018;1840;22/01/2018;1907;22/01/2018;1907;390;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHRO;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;379;N316UP;1;B763;0;MNMG;2;MHLM;22/01/2018;22/01/2018;2126;22/01/2018;2126;22/01/2018;2204;22/01/2018;2204;290;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;941;N12028;1;A319;0;KMIA;2;MHLM;22/01/2018;22/01/2018;1716;22/01/2018;1716;22/01/2018;1813;22/01/2018;1813;350;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;674;XAGAR;1;E190;0;MMMX;2;MHLM;22/01/2018;22/01/2018;1641;22/01/2018;1641;22/01/2018;1723;22/01/2018;1723;390;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;882;VPCKW;1;B733;0;MWCR;3;MHLC;22/01/2018;22/01/2018;1807;22/01/2018;1807;22/01/2018;1859;22/01/2018;1859;350;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLC;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;145;HP1521;1;B737;1;MHTG;5;MROC;22/01/2018;22/01/2018;1926;22/01/2018;1926;22/01/2018;2017;22/01/2018;2017;370;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;711;TGTRC;1;AT72;1;MHTG;5;MROC;22/01/2018;22/01/2018;1832;22/01/2018;1832;22/01/2018;1945;22/01/2018;1945;210;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;750;CFJAU;1;B738;0;CYQB;4;MHRO;22/01/2018;22/01/2018;1810;22/01/2018;1810;22/01/2018;1855;22/01/2018;1855;390;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHRO;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;751;CFJAU;1;B738;4;MHRO;0;CYQB;22/01/2018;22/01/2018;2018;22/01/2018;2018;22/01/2018;2043;22/01/2018;2043;370;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;482;HRAYM;1;AT76;0;MSLP;4;MHRO;22/01/2018;22/01/2018;1425;22/01/2018;1425;22/01/2018;1425;22/01/2018;1425;170;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;784;CFYLC;1;B738;0;CYYZ;4;MHRO;22/01/2018;22/01/2018;1554;22/01/2018;1554;22/01/2018;1639;22/01/2018;1639;370;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;788;CFVWA;1;B738;0;CYUL;4;MHRO;22/01/2018;22/01/2018;1916;22/01/2018;1916;22/01/2018;2001;22/01/2018;2001;370;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;426;HP1521;1;B737;0;MPTO;1;MHTG;22/01/2018;22/01/2018;1709;22/01/2018;1709;22/01/2018;1805;22/01/2018;1805;340;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;708;CGTQJ;1;B738;0;CYQB;4;MHRO;22/01/2018;22/01/2018;2139;22/01/2018;2139;22/01/2018;2225;22/01/2018;2225;370;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;709;CGTQG;1;B738;4;MHRO;0;CYQB;22/01/2018;22/01/2018;1820;22/01/2018;1820;22/01/2018;1844;22/01/2018;1844;370;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;483;HRAYM;1;AT76;4;MHRO;0;MSLP;22/01/2018;22/01/2018;1810;22/01/2018;1810;22/01/2018;1810;22/01/2018;1810;160;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;504;N357NB;1;A319;2;MHLM;0;KATL;22/01/2018;22/01/2018;1933;22/01/2018;1933;22/01/2018;2001;22/01/2018;2001;350;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;762;CGTQG;1;B738;0;CYYZ;4;MHRO;22/01/2018;22/01/2018;1620;22/01/2018;1620;22/01/2018;1705;22/01/2018;1705;390;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1540;N16732;1;B737;0;KIAH;1;MHTG;22/01/2018;22/01/2018;1819;22/01/2018;1819;22/01/2018;1900;22/01/2018;1900;410;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;763;CGTQJ;1;B738;4;MHRO;0;CYYZ;22/01/2018;22/01/2018;2347;22/01/2018;2347;23/01/2018;12;23/01/2018;12;390;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;960;CGTQY;1;B738;0;CYUL;4;MHRO;22/01/2018;22/01/2018;1832;22/01/2018;1832;22/01/2018;1918;22/01/2018;1918;370;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;275;HK4453;1;E190;2;MHLM;0;MPTO;22/01/2018;22/01/2018;2030;22/01/2018;2030;22/01/2018;2139;22/01/2018;2139;350;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;829;;1;A321;0;KFLL;2;MHLM;22/01/2018;22/01/2018;536;22/01/2018;536;22/01/2018;631;22/01/2018;631;350;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;486;HRAYJ;1;AT76;0;MSLP;2;MHLM;22/01/2018;22/01/2018;2040;22/01/2018;2040;22/01/2018;2040;22/01/2018;2040;150;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;7138;N351FL;1;CVLT;2;MHLM;0;KMIA;22/01/2018;22/01/2018;2251;22/01/2018;2251;22/01/2018;2337;22/01/2018;2337;250;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;120;N848NN;1;B738;0;KMIA;2;MHLM;22/01/2018;22/01/2018;1903;22/01/2018;1903;22/01/2018;2000;22/01/2018;2000;390;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;552;N305DQ;1;B737;1;MHTG;0;KATL;22/01/2018;22/01/2018;2003;22/01/2018;2003;22/01/2018;2045;22/01/2018;2045;410;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;487;HRAYJ;1;AT76;2;MHLM;0;MSLP;22/01/2018;22/01/2018;1856;22/01/2018;1856;22/01/2018;1856;22/01/2018;1856;160;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;8;8;AEROLITORAL;SLI;675;XAGAR;1;E190;2;MHLM;0;MMMX;22/01/2018;22/01/2018;1832;22/01/2018;1832;22/01/2018;1910;22/01/2018;1910;380;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;62;63;AIR TRANSAT A.T. INC.;TSC;961;CGTQY;1;B738;4;MHRO;0;CYUL;22/01/2018;22/01/2018;2054;22/01/2018;2054;22/01/2018;2118;22/01/2018;2118;350;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;121;N848NN;1;B738;2;MHLM;0;KMIA;22/01/2018;22/01/2018;2136;22/01/2018;2136;22/01/2018;2229;22/01/2018;2229;400;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1504;N12028;1;A319;2;MHLM;0;KMIA;22/01/2018;22/01/2018;1936;22/01/2018;1936;22/01/2018;2028;22/01/2018;2028;380;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N8027D;1;A319;1;MHTG;0;KMIA;22/01/2018;22/01/2018;2123;22/01/2018;2123;22/01/2018;2220;22/01/2018;2220;360;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N8027D;1;A319;0;KMIA;1;MHTG;22/01/2018;22/01/2018;1901;22/01/2018;1901;22/01/2018;2007;22/01/2018;2007;370;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;15;15;AVIATECA;GUG;748;TGTRC;1;AT72;1;MHTG;0;MGGT;22/01/2018;22/01/2018;2220;22/01/2018;2220;22/01/2018;2220;22/01/2018;2220;180;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;15;15;AVIATECA;GUG;749;TGTRC;1;AT72;0;MGGT;1;MHTG;22/01/2018;22/01/2018;::;22/01/2018;::;\N;\N;\N;\N;\N;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;16;16;CAYMAN AIRWAYS;CAY;883;VPCKW;1;B733;3;MHLC;0;MWCR;22/01/2018;22/01/2018;2013;22/01/2018;2013;22/01/2018;2102;22/01/2018;2102;360;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLC;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;144;HP1835;1;B738;5;MROC;1;MHTG;22/01/2018;22/01/2018;1606;22/01/2018;1606;22/01/2018;1653;22/01/2018;1653;360;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;425;HP1835;1;B738;1;MHTG;0;MPTO;22/01/2018;22/01/2018;1812;22/01/2018;1812;22/01/2018;1906;22/01/2018;1906;370;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;274;HK4453;1;E190;0;MPTO;2;MHLM;22/01/2018;22/01/2018;1739;22/01/2018;1739;22/01/2018;1851;22/01/2018;1851;340;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;849;N305DQ;1;B737;0;KATL;1;MHTG;22/01/2018;22/01/2018;1733;22/01/2018;1733;22/01/2018;1833;22/01/2018;1833;390;0;0;SYSADM;22/01/2018;22/01/2018 00:00;MHTG;\N;\N;\N;\N;0
